brand_id,brand_name,industry_major,industry_mid,year,n_stores,deterioration_1y,risk_grade,startup_cost_mkrw,exposure_mkrw,exposure_ekw,exposure_share,is_stressed,det_stressed,startup_total,deterioration_rank_pct,el_lgd30_mkrw,stress_el_lgd30_mkrw,el_lgd45_mkrw,stress_el_lgd45_mkrw,el_lgd60_mkrw,stress_el_lgd60_mkrw,exposure_basis,exposure_is_synthetic
BRD_20190227,롤링파스타,외식,서양식,2023,126.0,0.04878432824504311,Low,117.458,1331.97372,13.319737199999999,0.01911348835536629,False,0.04878432824504311,117458.0,0.36486486486486486,19.493832951075344,19.493832951075344,29.240749426613014,29.240749426613014,38.98766590215069,38.98766590215069,disclosed_startup_cost,False
BRD_20210315,소림마라,외식,중식,2023,183.0,0.048784586842016975,Low,78.9,1299.483,12.99483,0.018647254683445597,False,0.048784586842016975,78900.0,0.3918918918918919,19.018422378967422,19.018422378967422,28.527633568451137,28.527633568451137,38.036844757934844,38.036844757934844,disclosed_startup_cost,False
BRD_20090100259,육쌈냉면,외식,한식,2023,83.0,0.08982731664044676,Medium,167.28,1249.5816,12.495816,0.01793118212623593,False,0.08982731664044676,167280.0,0.7013513513513514,33.673968615382826,33.673968615382826,50.51095292307424,50.51095292307424,67.34793723076565,67.34793723076565,disclosed_startup_cost,False
BRD_20220831,노모어피자,외식,피자,2023,96.0,0.16279832903617927,Medium,143.73,1241.8271999999997,12.418271999999996,0.017819908433761834,False,0.16279832903617927,143730.0,0.7932432432432432,60.65021793350315,60.65021793350315,90.97532690025473,90.97532690025473,121.3004358670063,121.3004358670063,disclosed_startup_cost,False
BRD_20080100287,퀴즈노스서브,외식,패스트푸드,2023,82.0,0.02127920097164096,Low,159.385,1176.2613,11.762612999999998,0.016879054235708204,False,0.02127920097164096,159385.0,0.21756756756756757,7.508970179359096,7.508970179359096,11.263455269038644,11.263455269038644,15.017940358718192,15.017940358718192,disclosed_startup_cost,False
BRD_20160600,주식회사포차천국,외식,주점,2023,150.0,0.10189320591297267,Medium,86.81,1171.935,11.719349999999999,0.01681697291726311,False,0.10189320591297267,86810.0,0.7256756756756757,35.82366428148588,35.82366428148588,53.73549642222883,53.73549642222883,71.64732856297177,71.64732856297177,disclosed_startup_cost,False
BRD_20141134,라무진,외식,기타 외식,2023,136.0,0.048784798671453015,Low,83.7,1024.488,10.24488,0.014701145498735893,False,0.048784798671453015,83700.0,0.4189189189189189,14.993832246395867,14.993832246395867,22.490748369593803,22.490748369593803,29.987664492791733,29.987664492791733,disclosed_startup_cost,False
BRD_20080100487,부어치킨,외식,치킨,2023,229.0,0.0487849169658134,Low,44.85,924.3584999999998,9.243584999999998,0.013264312321367608,False,0.0487849169658134,44850.0,0.43513513513513513,13.528425800743145,13.528425800743145,20.29263870111472,20.29263870111472,27.05685160148629,27.05685160148629,disclosed_startup_cost,False
BRD_20190218,택이네 조개전골,외식,한식,2023,81.0,0.02127905241593257,Low,106.95,779.6655000000001,7.796655,0.011188004111170331,False,0.02127905241593257,106950.0,0.20270270270270271,4.977162912418283,4.977162912418283,7.4657443686274245,7.4657443686274245,9.954325824836566,9.954325824836566,disclosed_startup_cost,False
BRD_20191312,언양닭칼국수,외식,한식,2023,58.0,0.08982715983164345,Low,145.275,758.3355,7.583355,0.010881923968222794,False,0.08982715983164345,145275.0,0.6851351351351351,20.435737249352776,20.435737249352776,30.653605874029168,30.653605874029168,40.87147449870555,40.87147449870555,disclosed_startup_cost,False
BRD_20150253,카페게이트,외식,커피,2023,135.0,0.013700134951291664,Low,60.032,729.3888,7.293887999999999,0.01046654609321766,False,0.013700134951291664,60032.0,0.11216216216216217,2.9978174975882053,2.9978174975882053,4.496726246382308,4.496726246382308,5.9956349951764105,5.9956349951764105,disclosed_startup_cost,False
BRD_20200638,천씨씨커피,외식,커피,2023,99.0,0.23530284116837932,High,77.0,686.07,6.8607000000000005,0.009844932192780915,True,0.352954261752569,77000.0,0.9094594594594595,48.430266072117,72.64539910817551,72.64539910817551,108.96809866226327,96.860532144234,145.29079821635102,disclosed_startup_cost,False
BRD_20100500044,화화돼지왕갈비,외식,기타 외식,2023,64.0,0.08982686822228994,Low,114.28,658.2528,6.582528,0.009445762359100641,False,0.08982686822228994,114280.0,0.6554054054054054,17.73863625676601,17.73863625676601,26.607954385149018,26.607954385149018,35.47727251353202,35.47727251353202,disclosed_startup_cost,False
BRD_20190794,족발신선생,외식,한식,2023,79.0,0.02127965764289268,Low,91.65,651.6315,6.516315,0.009350748367047263,False,0.02127965764289268,91650.0,0.27297297297297296,4.159948568797386,4.159948568797386,6.239922853196079,6.239922853196079,8.319897137594772,8.319897137594772,disclosed_startup_cost,False
BRD_201001002121,대구반야월막창,외식,기타 외식,2023,103.0,0.021280317890485526,Low,69.9,647.9730000000001,6.479730000000001,0.009298249810883478,False,0.021280317890485526,69900.0,0.3527027027027027,4.136721427335473,4.136721427335473,6.205082141003211,6.205082141003211,8.273442854670947,8.273442854670947,disclosed_startup_cost,False
BRD_20130505,오븐마루,외식,치킨,2023,116.0,0.16279788061802247,Medium,58.2,607.6080000000001,6.076080000000001,0.008719022198596684,False,0.16279788061802247,58200.0,0.7297297297297297,29.67518839396662,29.67518839396662,44.51278259094993,44.51278259094993,59.35037678793324,59.35037678793324,disclosed_startup_cost,False
BRD_20150426,백스비어,외식,주점,2023,79.0,0.08982574305035047,Low,79.05,562.0455,5.620455,0.008065211766667607,False,0.08982574305035047,79050.0,0.5432432432432432,15.145846399681725,15.145846399681725,22.718769599522588,22.718769599522588,30.29169279936345,30.29169279936345,disclosed_startup_cost,False
