is_new_brand,model,lift_at_10,precision_at_10,pr_auc,roc_auc,brier,n,base_rate
False,persistence,1.122347066167291,0.06741573033707865,0.08178108724686263,0.5329388560157791,0.08787001104812649,899,0.060066740823136816
False,single,1.3094049105285062,0.07865168539325842,0.10288533834549698,0.5607933377164147,0.2372068350615589,899,0.060066740823136816
False,logistic,1.4964627548897211,0.0898876404494382,0.0965061544227731,0.6640587332895025,0.1641238674157974,899,0.060066740823136816
False,lgbm,1.122347066167291,0.06741573033707865,0.0868446969297921,0.6188253342099496,0.1770122897360413,899,0.060066740823136816
True,persistence,1.968421052631579,0.3142857142857143,0.20511236008313072,0.5753801169590643,0.13546254966732657,357,0.15966386554621848
True,single,1.0736842105263158,0.17142857142857143,0.22033475989707824,0.5733333333333334,0.24082038584846588,357,0.15966386554621848
True,logistic,1.6105263157894736,0.2571428571428571,0.25228588188036194,0.6669005847953218,0.2616181807483123,357,0.15966386554621848
True,lgbm,2.1473684210526316,0.34285714285714286,0.31120323810500516,0.7208187134502924,0.2210929956108925,357,0.15966386554621848
