brand_id,year,brand_name,industry_major,industry_mid,n_stores,deterioration_1y,score_raw,deterioration_step,deterioration_rank_pct,brand_state,n_events_at_t,in_model_population,risk_grade,grade,factor1,factor1_shap,factor2,factor2_shap,factor3,factor3_shap
BRD_20110100073,2024,라떼킹(Latteking),외식,커피,10.0,0.22758592386962326,0.6226028308276271,0.22727272727272727,0.6936254980079681,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.42743,[구조] 지역당 평균 점포수,0.32617,[수준] 가맹사업 업력,-0.18394
BRD_20100100419,2024,오봉도시락,외식,한식,43.0,0.2275768457073944,0.6225544023051197,0.22727272727272727,0.6932270916334662,건전,0,True,Low,FS1,[추세] 면적당매출 평균,0.26451,[업종상대] 계약종료 백분위,0.25201,[변화] 점포 증가율,0.21352
BRD_20191246,2024,최가네크레이지떡볶이,외식,분식,45.0,0.22756776754516553,0.6222867947086733,0.22727272727272727,0.6928286852589641,건전,0,True,Low,FS1,[추세] 점포 증가율 평균,0.26904,[업종상대] 실질 매출 증가율 백분위,0.20039,[업종상대] 계약종료 백분위,-0.17974
BRD_20120100447,2024,카페아이엠티,외식,커피,10.0,0.22755868938293664,0.6222089565838844,0.22727272727272727,0.6924302788844622,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.32529,[추세] 점포 증가율 평균,0.31658,[변화] 점포 증가율,0.21851
BRD_20130100064,2024,미쓰족발,외식,기타 외식,13.0,0.22754961122070777,0.6221699464097545,0.22727272727272727,0.6920318725099601,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.47718,[변화] 점포 증가율,0.29739,[업종상대] 계약종료 백분위,0.2254
BRD_20140782,2024,모로미,외식,주점,18.0,0.2275405330584789,0.6221660131174507,0.22727272727272727,0.6916334661354582,요주의,1,False,Low,FS1,[변화] 점포 증가율,0.30058,[업종상대] 계약종료 백분위,0.27479,[추세] 점포 증가율 평균,0.24447
BRD_20220467,2024,내가닭도리탕이다,외식,한식,79.0,0.22753145489625004,0.6215843427907554,0.22727272727272727,0.6912350597609562,건전,0,True,Low,FS1,[추세] 면적당매출 평균,0.15678,[수준] 가맹사업 업력,0.12528,[추세] 점포 증가율 변동성,0.11681
BRD_20200187,2024,원유로스페셜티커피,외식,커피,74.0,0.22752237673402115,0.6214879038846626,0.22727272727272727,0.6908366533864542,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.74119,[변화] 점포 증가율,0.20343,[수준] 브랜드 연차,-0.17101
BRD_20150909,2024,대독장,외식,한식,9.0,0.22751329857179228,0.6214103709165846,0.22727272727272727,0.6904382470119522,건전,0,True,Low,FS1,[변화] 점포 증가율,0.29452,[추세] 점포 증가율 평균,0.27136,[업종상대] 계약종료 백분위,0.21507
BRD_20100100165,2024,토마토도시락,외식,기타 외식,43.0,0.22750422040956342,0.6213944125942517,0.22727272727272727,0.6900398406374502,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.54015,[변화] 점포 증가율,0.26858,[추세] 점포 증가율 평균,0.2138
BRD_20160303,2024,엑스오엑스오핫도그앤커피,외식,기타 외식,56.0,0.22749514224733455,0.6213681136443829,0.22727272727272727,0.6896414342629482,건전,0,True,Low,FS1,[변화] 점포 증가율,0.30538,[추세] 점포 증가율 평균,0.26,[수준] 평균매출,0.1416
BRD_20110100450,2024,셀파우등생교실,서비스,교육 (교과),723.0,0.22748606408510566,0.6212241275150832,0.22727272727272727,0.6892430278884463,요주의,3,False,Low,FS1,[업종상대] 계약종료 백분위,0.64496,[변화] 점포 증가율,0.34735,[추세] 점포 증가율 평균,0.21182
BRD_20100100281,2024,튼튼영어마스터클럽,서비스,교육 (외국어),268.0,0.2274769859228768,0.621123796174714,0.22727272727272727,0.6888446215139442,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.60244,[수준] 평균매출,0.18354,[변화] 점포 증가율,0.15495
BRD_20140100,2024,신통치킨,외식,치킨,141.0,0.22746790776064793,0.6208749765695513,0.22727272727272727,0.6884462151394423,건전,0,True,Low,FS1,[추세] 면적당매출 평균,0.36948,[추세] 매출 증가율 변동성,0.31424,[추세] 매출 증가율 평균,0.22951
NAME:밀크밥버거@외식,2024,밀크밥버거,외식,분식,3.0,0.22745882959841907,0.6206268452498596,0.22727272727272727,0.6880478087649402,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.64643,[추세] 면적당매출 평균,0.24324,[추세] 점포 증가율 변동성,-0.2194
BRD_20160469,2024,뿅가야채곱창,외식,기타 외식,75.0,0.22744975143619017,0.6203243715930575,0.22727272727272727,0.6876494023904383,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.77744,[수준] 브랜드 연차,-0.12618,[수준] 면적당매출,0.12317
BRD_20150339,2024,산카이 이자카야,외식,일식,22.0,0.2274406732739613,0.6200177420516101,0.22727272727272727,0.6872509960159362,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.48825,[변화] 점포 증가율,0.30835,[추세] 면적당매출 평균,0.12056
BRD_20141293,2024,크레이저커피(C.Razer Coffee),외식,커피,29.0,0.22743159511173244,0.6199791098745792,0.22727272727272727,0.6868525896414343,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.63969,[구조] 개점-종료 격차,-0.14706,[구조] 지역당 평균 점포수,0.135
BRD_20160352,2024,리얼야구존,서비스,스포츠 관련,64.0,0.22742251694950358,0.6198085431503779,0.22727272727272727,0.6864541832669323,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.21977,[추세] 매출 증가율 평균,0.19221,[추세] 면적당매출 평균,0.17059
BRD_20180229,2024,캠토토스트,외식,기타 외식,73.0,0.22741343878727469,0.6195289263655429,0.22727272727272727,0.6860557768924302,건전,0,True,Low,FS1,[추세] 점포 증가율 평균,0.26767,[업종상대] 실질 매출 증가율 백분위,0.21928,[수준] 가맹사업 업력,-0.2011
BRD_20141171,2024,베베궁,서비스,기타 교육,7.0,0.22740436062504582,0.6192390796286897,0.22727272727272727,0.6856573705179283,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.48526,[구조] 지역당 평균 점포수,0.33701,[변화] 점포 증가율,0.31225
BRD_20140394,2024,발빠닭,외식,한식,8.0,0.22739528246281696,0.6189087117357611,0.22727272727272727,0.6852589641434262,평가불가,0,False,Low,FS1,[구조] 지역당 평균 점포수,0.42948,[추세] 점포 증가율 평균,0.2551,[추세] 점포 증가율 변동성,0.19474
BRD_20090100534,2024,아리스타,외식,커피,16.0,0.2273862043005881,0.618864070728995,0.22727272727272727,0.6848605577689243,건전,0,True,Low,FS1,[추세] 점포 증가율 평균,0.28809,[업종상대] 계약종료 백분위,-0.22982,[추세] 매출 증가율 변동성,0.19213
BRD_20150146,2024,걸작떡볶이치킨,외식,분식,79.0,0.2273771261383592,0.6187638008727196,0.22727272727272727,0.6844621513944223,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.60366,[변화] 점포 증가율,0.30298,[추세] 점포 증가율 평균,0.24779
BRD_20231913,2024,런드리익스프레스샵 바이비디에스,서비스,세탁,4.0,0.22736804797613033,0.6183479236929283,0.22727272727272727,0.6840637450199203,요주의,2,False,Low,FS1,[구조] 지역당 평균 점포수,0.45268,[추세] 점포 증가율 평균,0.24957,[구조] 지역 집중도(HHI) 전년비 변화,-0.24556
BRD_20213122,2024,방이옥,외식,한식,15.0,0.22735896981390147,0.6182658753755129,0.22727272727272727,0.6836653386454183,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.52597,[구조] 지역 집중도(HHI) 전년비 변화,-0.30679,[변화] 점포 증가율,0.24808
BRD_20080200271,2024,뚱뚱이할머니족발보쌈,외식,한식,16.0,0.2273498916516726,0.6180718326890123,0.22727272727272727,0.6832669322709163,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.5216,[변화] 점포 증가율,0.29334,[수준] 가맹사업 업력,-0.22417
BRD_20214917,2024,봉명가닭도리탕,외식,한식,85.0,0.2273408134894437,0.6180179807799445,0.22727272727272727,0.6828685258964143,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.59128,[수준] 평균매출,0.15982,[수준] 가맹사업 업력,0.08723
BRD_20220587,2024,라사천마라탕,외식,중식,57.0,0.22733173532721485,0.6179790308222343,0.22727272727272727,0.6824701195219124,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.54686,[수준] 가맹사업 업력,0.13414,[추세] 점포 증가율 변동성,0.08526
NAME:빅스맘@서비스,2024,빅스맘,서비스,유아관련,65.0,0.22732265716498598,0.6178834874403838,0.22727272727272727,0.6820717131474103,건전,0,True,Low,FS1,[추세] 면적당매출 평균,0.31163,[추세] 매출 증가율 평균,0.19011,[업종상대] 계약종료 백분위,-0.1842
BRD_20191330,2024,광명대창집,외식,기타 외식,32.0,0.22731357900275712,0.6175734683464631,0.22727272727272727,0.6816733067729084,요주의,3,False,Low,FS1,[업종상대] 계약종료 백분위,0.71409,[변화] 점포 증가율,0.30841,[구조] 지역당 평균 점포수,0.15369
BRD_20090100275,2024,미랑컬헤어,서비스,이미용,16.0,0.22730450084052822,0.6172747695985962,0.22727272727272727,0.6812749003984063,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.67335,[수준] 가맹사업 업력,-0.16963,[업종상대] 실질 매출 증가율 백분위,0.14107
BRD_20212585,2024,고급양식,외식,서양식,27.0,0.22729542267829936,0.6171610626738029,0.22727272727272727,0.6808764940239044,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.60956,[구조] 지역당 평균 점포수,0.25637,[수준] 가맹사업 업력,0.1232
BRD_20231656,2024,제육집막내아들,외식,한식,37.0,0.2272863445160705,0.6169840127655809,0.22727272727272727,0.6804780876494024,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.37738,[업종상대] 실질 매출 증가율 백분위,0.18943,[업종상대] 계약종료 백분위,-0.18638
BRD_20200017,2024,채선당도시락&샐러드,외식,기타 외식,32.0,0.22727726635384163,0.6169796198273529,0.22727272727272727,0.6800796812749004,평가불가,0,False,Low,FS1,[구조] 지역당 평균 점포수,0.43224,[업종상대] 실질 매출 증가율 백분위,0.21567,[업종상대] 계약종료 백분위,-0.20297
BRD_20231893,2024,돈돈김치찌개&찜,외식,한식,40.0,0.22726818819161274,0.6169243609135083,0.22727272727272727,0.6796812749003984,평가불가,0,False,Low,FS1,[구조] 지역당 평균 점포수,0.22145,[업종상대] 계약종료 백분위,-0.22008,[업종상대] 실질 매출 증가율 백분위,0.21151
BRD_20161051,2024,팬그램,서비스,교육 (외국어),15.0,0.22725911002938387,0.6167769517434029,0.22727272727272727,0.6792828685258964,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.41763,[업종상대] 실질 매출 증가율 백분위,0.17833,[업종상대] 계약종료 백분위,-0.17042
BRD_20160807,2024,파스토보이(pastoboy),외식,서양식,37.0,0.227250031867155,0.6165737855760367,0.22727272727272727,0.6788844621513944,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.72133,[변화] 점포 증가율,0.36536,[구조] 지역당 평균 점포수,0.23878
BRD_20215550,2024,신비면옥,외식,한식,22.0,0.22724095370492614,0.6165736517040794,0.22727272727272727,0.6784860557768925,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.53005,[구조] 지역당 평균 점포수,0.37326,[수준] 평균매출,-0.11674
BRD_20110100305,2024,뮤앤무오르프,서비스,기타 교육,27.0,0.22723187554269725,0.6159333607108041,0.22727272727272727,0.6780876494023904,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.44501,[업종상대] 실질 매출 증가율 백분위,0.21142,[업종상대] 계약종료 백분위,-0.17435
BRD_20170243,2024,비어첸,외식,주점,15.0,0.22722279738046838,0.615770990797656,0.22727272727272727,0.6776892430278885,평가불가,0,False,Low,FS1,[구조] 지역당 평균 점포수,0.40877,[업종상대] 실질 매출 증가율 백분위,0.20149,[업종상대] 계약종료 백분위,-0.19617
BRD_20180715,2024,카페보스(CAFE BOSS),외식,커피,45.0,0.22721371921823952,0.6157191698807187,0.22727272727272727,0.6772908366533864,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.74242,[수준] 브랜드 연차,-0.16057,[구조] 지역당 평균 점포수,0.15743
BRD_20221301,2024,소미담,외식,커피,25.0,0.22720464105601065,0.6155257229974472,0.22727272727272727,0.6768924302788845,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.49058,[구조] 지역당 평균 점포수,0.35878,[수준] 가맹사업 업력,0.10622
BRD_20231462,2024,파스타9900원,외식,서양식,20.0,0.22719556289378176,0.6154350931684172,0.22727272727272727,0.6764940239043825,평가불가,0,False,Low,FS1,[구조] 지역당 평균 점포수,0.35046,[업종상대] 계약종료 백분위,-0.20774,[업종상대] 실질 매출 증가율 백분위,0.19673
BRD_20080100366,2024,짚동가리쌩주,외식,주점,4.0,0.2271864847315529,0.6151872765034997,0.22727272727272727,0.6760956175298805,요주의,1,False,Low,FS1,[구조] 지역당 평균 점포수,0.35192,[구조] 지역 집중도(HHI) 전년비 변화,-0.25345,[변화] 점포 증가율,0.23806
BRD_20191444,2024,할머니가래떡볶이,외식,분식,82.0,0.22717740656932403,0.6151247437585884,0.22727272727272727,0.6756972111553785,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.59502,[구조] 지역 집중도(HHI) 전년비 변화,-0.32341,[변화] 점포 증가율,0.31517
BRD_20201147,2024,꿀마니 닭강정,외식,치킨,14.0,0.22716832840709517,0.6150638418716965,0.22727272727272727,0.6752988047808764,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.56313,[추세] 점포 증가율 평균,0.2064,[수준] 평균매출,0.1962
BRD_20221028,2024,차차커피코,외식,커피,50.0,0.22715925024486627,0.6147378970685992,0.22727272727272727,0.6749003984063745,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.6293,[수준] 가맹사업 업력,0.1197,[업종상대] 실질 매출 증가율 백분위,-0.11222
BRD_20150208,2024,유니팝,서비스,기타 교육,305.0,0.2271501720826374,0.6146571335478077,0.22727272727272727,0.6745019920318726,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.55298,[구조] 지역당 평균 점포수,-0.16795,[업종상대] 실질 매출 증가율 백분위,0.15855
BRD_20231912,2024,혼밥에빠진날,외식,한식,20.0,0.22714109392040854,0.614639193031123,0.22727272727272727,0.6741035856573705,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.62245,[수준] 가맹사업 업력,0.12081,[업종상대] 실질 매출 증가율 백분위,-0.11732
BRD_20231373,2024,워시엔조이 멤버스,서비스,세탁,50.0,0.22713201575817968,0.6143905432446769,0.22727272727272727,0.6737051792828685,평가불가,0,False,Low,FS1,[업종상대] 계약종료 백분위,-0.24401,[업종상대] 실질 매출 증가율 백분위,0.21036,[수준] 평균매출,0.12852
BRD_20200225,2024,마라루,외식,중식,14.0,0.22712293759595079,0.6139198575587635,0.22727272727272727,0.6733067729083665,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.57312,[변화] 점포 증가율,0.33825,[구조] 지역당 평균 점포수,0.25953
BRD_20080100444,2024,커브스(Curves),서비스,스포츠 관련,187.0,0.22711385943372192,0.6137067300716808,0.22727272727272727,0.6729083665338645,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.72186,[수준] 면적당매출,0.18185,[수준] 평균매출,0.17734
BRD_20231131,2024,홈런스마트클래스,서비스,교육 (교과),127.0,0.22710478127149306,0.6135483860203425,0.22727272727272727,0.6725099601593626,평가불가,0,False,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.2566,[업종상대] 계약종료 백분위,-0.22847,[수준] 평균매출,0.11143
BRD_20201169,2024,그집곱닭도리탕,외식,한식,96.0,0.2270957031092642,0.6132160997365587,0.22727272727272727,0.6721115537848605,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.55222,[업종상대] 실질 매출 증가율 백분위,0.16929,[추세] 점포 증가율 변동성,0.11991
BRD_20200862,2024,로드락 후라이드,외식,기타 외식,26.0,0.2270866249470353,0.6129745285424782,0.22727272727272727,0.6717131474103586,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.59071,[추세] 매출 증가율 평균,0.20436,[추세] 면적당매출 평균,0.20106
BRD_20100100295,2024,락휴노래타운,서비스,오락,33.0,0.22707754678480643,0.6127302155917054,0.22727272727272727,0.6713147410358565,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.46579,[추세] 면적당매출 평균,0.16701,[추세] 매출 증가율 평균,0.15625
BRD_20171409,2024,바우네 나주곰탕,외식,한식,13.0,0.22706846862257757,0.6125846811186496,0.22727272727272727,0.6709163346613546,건전,0,True,Low,FS1,[추세] 점포 증가율 평균,0.29427,[변화] 점포 증가율,0.28017,[추세] 면적당매출 평균,0.19002
BRD_20210315,2024,소림마라,외식,중식,137.0,0.2270593904603487,0.6124389770567727,0.22727272727272727,0.6705179282868526,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.80203,[변화] 점포 증가율,0.38979,[수준] 가맹사업 업력,0.16134
BRD_20220924,2024,그라츠커피랩(GRAZ COFFEE LAB),외식,커피,20.0,0.2270503122981198,0.6116020985636478,0.22727272727272727,0.6701195219123506,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.82626,[수준] 평균매출,0.15871,[수준] 가맹사업 업력,0.12046
BRD_20100100520,2024,국대떡볶이,외식,분식,19.0,0.22704123413589095,0.6114591245225722,0.22727272727272727,0.6697211155378486,요주의,1,False,Low,FS1,[구조] 지역당 평균 점포수,0.35027,[추세] 점포 증가율 평균,0.27984,[변화] 점포 증가율,0.24058
BRD_20211717,2024,디디디알캔&보틀커피,외식,커피,21.0,0.22703215597366208,0.6114165999842117,0.22727272727272727,0.6693227091633466,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.69241,[구조] 지역당 평균 점포수,0.15117,[수준] 평균매출,-0.13008
BRD_20090100493,2024,영렘브란트(Young Rambrandts),서비스,기타 교육,117.0,0.22702307781143322,0.6114161180087895,0.22727272727272727,0.6689243027888446,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.55117,[변화] 점포 증가율,0.29502,[수준] 가맹사업 업력,-0.17774
BRD_20110100484,2024,마루샤브,외식,기타 외식,8.0,0.22701399964920432,0.6113965869502374,0.22727272727272727,0.6685258964143427,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.47483,[변화] 점포 증가율,0.30248,[추세] 면적당매출 평균,0.1077
BRD_20170868,2024,DDC치킨,외식,치킨,10.0,0.22700492148697546,0.6113511497397109,0.22727272727272727,0.6681274900398406,건전,0,True,Low,FS1,[추세] 면적당매출 평균,0.2418,[업종상대] 계약종료 백분위,-0.22357,[추세] 매출 증가율 평균,0.19239
BRD_20190883,2024,닭갈비클라쓰,외식,치킨,5.0,0.2269958433247466,0.6112218766523111,0.22727272727272727,0.6677290836653387,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.49494,[구조] 지역 집중도(HHI) 전년비 변화,-0.27564,[구조] 지역당 평균 점포수,0.24879
BRD_20100100460,2024,피자헤븐,외식,피자,11.0,0.22698676516251773,0.6112048838206596,0.22727272727272727,0.6673306772908366,요주의,3,False,Low,FS1,[업종상대] 계약종료 백분위,0.52583,[변화] 점포 증가율,0.29114,[추세] 점포 증가율 평균,0.24372
BRD_20220983,2024,아이크미,서비스,교육 (외국어),35.0,0.22697768700028884,0.6111019102206591,0.22727272727272727,0.6669322709163347,평가불가,0,False,Low,FS1,[업종상대] 계약종료 백분위,-0.22825,[업종상대] 실질 매출 증가율 백분위,0.22426,[구조] 지역당 평균 점포수,0.16065
BRD_20220789,2024,우이락,외식,한식,44.0,0.22696860883805997,0.6110572000149445,0.22727272727272727,0.6665338645418327,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.54049,[구조] 지역당 평균 점포수,0.13334,[수준] 가맹사업 업력,0.11589
BRD_20120100133,2024,청국장과보리밥,외식,한식,5.0,0.2269595306758311,0.6109021447926061,0.22727272727272727,0.6661354581673307,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.42189,[변화] 점포 증가율,0.36162,[추세] 점포 증가율 평균,0.27641
BRD_20151155,2024,쥬씨(JUICY),외식,음료 (커피 외),175.0,0.22695045251360224,0.6104944003537937,0.22727272727272727,0.6657370517928287,건전,0,True,Low,FS1,[추세] 점포 증가율 평균,0.33936,[변화] 점포 증가율,0.31678,[업종상대] 계약종료 백분위,0.29779
BRD_20211965,2024,씨유펫,도소매,기타도소매,126.0,0.22694137435137335,0.6104147429924759,0.22727272727272727,0.6653386454183267,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.7,[수준] 평균매출,0.16661,[구조] 개점-종료 격차,-0.13513
BRD_20213025,2024,피자선생,외식,피자,17.0,0.22693229618914448,0.6104094361203136,0.22727272727272727,0.6649402390438247,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.51852,[구조] 지역 집중도(HHI) 전년비 변화,-0.30437,[변화] 점포 증가율,0.28138
BRD_20150473,2024,밥맛나는세상,외식,한식,24.0,0.22692321802691562,0.610351394338975,0.22727272727272727,0.6645418326693228,건전,0,True,Low,FS1,[변화] 점포 증가율,0.33086,[업종상대] 계약종료 백분위,0.30975,[추세] 점포 증가율 평균,0.26871
BRD_20201272,2024,커피마마퀸,외식,기타 외식,46.0,0.22691413986468675,0.6102479939313623,0.22727272727272727,0.6641434262948207,건전,0,True,Low,FS1,[변화] 점포 증가율,0.33064,[구조] 지역당 평균 점포수,0.18601,[수준] 브랜드 연차,-0.15149
BRD_20090100582,2024,두리맛감자탕,외식,한식,9.0,0.22690506170245786,0.6101803729240098,0.22727272727272727,0.6637450199203188,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.42876,[구조] 지역당 평균 점포수,0.3071,[변화] 점포 증가율,0.2946
BRD_20201002,2024,김호두(kimhodu),외식,제과제빵,20.0,0.226895983540229,0.6100245189163783,0.22727272727272727,0.6633466135458167,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.41421,[업종상대] 계약종료 백분위,0.24903,[추세] 점포 증가율 평균,0.21395
BRD_20160116,2024,만랩커피,외식,커피,84.0,0.22688690537800013,0.6099365124140829,0.22727272727272727,0.6629482071713148,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.57371,[변화] 점포 증가율,0.34578,[추세] 점포 증가율 평균,0.26276
BRD_20150133,2024,크래프트한스(Craft Han&#39;s),외식,주점,24.0,0.22687782721577127,0.6098628706276013,0.22727272727272727,0.6625498007968128,건전,0,True,Low,FS1,[변화] 점포 증가율,0.29672,[추세] 매출 증가율 평균,0.20309,[추세] 면적당매출 평균,0.16353
BRD_20120600029,2024,빨봉분식,외식,기타 외식,31.0,0.22686874905354237,0.6096090961528529,0.22727272727272727,0.6621513944223107,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.35472,[추세] 점포 증가율 평균,0.34636,[변화] 점포 증가율,0.27591
BRD_20201075,2024,카와루라멘,외식,일식,14.0,0.2268596708913135,0.6094854209563328,0.22727272727272727,0.6617529880478088,요주의,1,False,Low,FS1,[변화] 점포 증가율,0.31374,[업종상대] 계약종료 백분위,0.31356,[수준] 평균매출,0.18178
BRD_20160707,2024,오정은A김밥,외식,분식,19.0,0.22685059272908464,0.6094032163038493,0.22727272727272727,0.6613545816733067,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.68565,[변화] 점포 증가율,0.36358,[추세] 점포 증가율 변동성,0.12504
BRD_20213095,2024,달다곰이,외식,커피,25.0,0.22684151456685578,0.6092930401830918,0.22727272727272727,0.6609561752988048,평가불가,0,False,Low,FS1,[업종상대] 실질 매출 증가율 백분위,0.24313,[업종상대] 계약종료 백분위,-0.23756,[수준] 가맹사업 업력,0.11802
BRD_20110600010,2024,VFC치킨파티,외식,치킨,16.0,0.22683243640462689,0.6092879764623499,0.22727272727272727,0.6605577689243027,요주의,1,False,Low,FS1,[구조] 지역당 평균 점포수,0.47339,[추세] 점포 증가율 평균,0.24912,[변화] 점포 증가율,0.24803
BRD_20190267,2024,흑화당,외식,음료 (커피 외),2.0,0.22682335824239802,0.6091903230199658,0.22727272727272727,0.6601593625498008,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.42902,[구조] 지역 집중도(HHI) 전년비 변화,-0.31881,[구조] 지역당 평균 점포수,0.27678
BRD_20151193,2024,아빠곰탕,외식,한식,5.0,0.22681428008016916,0.609173272878775,0.22727272727272727,0.6597609561752988,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.46728,[구조] 지역당 평균 점포수,0.34431,[변화] 점포 증가율,0.31871
BRD_20130027,2024,장루이다비드(Jean Louis David),서비스,이미용,9.0,0.2268052019179403,0.6091590521141568,0.22727272727272727,0.6593625498007968,요주의,1,False,Low,FS1,[구조] 지역당 평균 점포수,0.64328,[업종상대] 계약종료 백분위,-0.17854,[업종상대] 실질 매출 증가율 백분위,0.13779
BRD_20160621,2024,홍대개미,외식,기타 외식,30.0,0.2267961237557114,0.6090115551890825,0.22727272727272727,0.6589641434262948,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.48946,[변화] 점포 증가율,0.33734,[수준] 브랜드 연차,-0.11044
NAME:청춘닭꼬치@외식,2024,청춘닭꼬치,외식,기타 외식,38.0,0.22678704559348253,0.6088971358387493,0.22727272727272727,0.6585657370517928,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.66745,[변화] 점포 증가율,0.17167,[수준] 브랜드 연차,-0.15157
BRD_20161125,2024,고반식당,외식,기타 외식,93.0,0.22677796743125367,0.6085553275202303,0.22727272727272727,0.6581673306772908,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.67768,[변화] 점포 증가율,0.3682,[추세] 점포 증가율 변동성,0.12584
BRD_20150658,2024,블레스롤(Bless Roll),외식,커피,18.0,0.2267688892690248,0.6083031061702697,0.22727272727272727,0.6577689243027889,평가불가,0,False,Low,FS1,[구조] 지역당 평균 점포수,0.41868,[업종상대] 계약종료 백분위,-0.18668,[업종상대] 실질 매출 증가율 백분위,0.17621
BRD_20080100412,2024,피자와치킨의러브레터,외식,피자,44.0,0.2267598111067959,0.6082507764815127,0.22727272727272727,0.6573705179282868,건전,0,True,Low,FS1,[업종상대] 계약종료 백분위,0.78664,[변화] 점포 증가율,0.30061,[수준] 가맹사업 업력,-0.26276
BRD_20212052,2024,밥;끼,도소매,기타도소매,28.0,0.22675073294456705,0.6082199455637621,0.22727272727272727,0.6569721115537849,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.63767,[구조] 지역당 평균 점포수,0.35232,[추세] 점포 증가율 변동성,-0.17976
BRD_20213426,2024,1984 그수육집칼국수,외식,한식,29.0,0.22674165478233818,0.6081523671230626,0.22727272727272727,0.6565737051792828,건전,0,True,Low,FS1,[구조] 지역당 평균 점포수,0.41626,[추세] 매출 증가율 변동성,0.17523,[업종상대] 계약종료 백분위,-0.16725
BRD_20170711,2024,착한쭝식,외식,중식,12.0,0.22673257662010932,0.6081406757485014,0.22727272727272727,0.6561752988047809,요주의,2,False,Low,FS1,[업종상대] 계약종료 백분위,0.44978,[변화] 점포 증가율,0.3262,[구조] 지역당 평균 점포수,0.31447
BRD_20231506,2024,미생맥주,외식,주점,22.0,0.21988636363636355,0.607667016776683,0.2125,0.6557768924302789,요주의,1,False,Low,FS1,[업종상대] 계약종료 백분위,0.57625,[업종상대] 실질 매출 증가율 백분위,0.18401,[구조] 지역당 평균 점포수,0.14137
